model_id,model_name,paradigm,params_b,seed,layer_idx,surgery,jitter,domain,prompt_id,prompt,answer,generated,correct,n_prompt_tokens,logits_entropy,logit_margin,runtime_ms
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,off,math,m07,What is 256 / 16? Answer with just the number:,16,"16

**Why?**

2",1,18,0.08674226701259613,5.25,582.5142860412598
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,off,math,m08,What is 11 * 11? Answer with just the number:,121,121,1,17,0.34077367186546326,4.0625,402.6293754577637
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,off,math,m09,What is 50 - 23? Answer with just the number:,27,27,1,17,0.13645713031291962,5.0,348.38128089904785
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,off,math,m10,What is 6 * 7? Answer with just the number:,42,42,1,15,0.3006633222103119,3.5,389.24455642700195
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,off,math,m11,What is 200 / 8? Answer with just the number:,25,"25

Answer: 25",1,17,0.11678466200828552,5.1875,578.6197185516357
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,off,math,m12,What is 33 + 44? Answer with just the number:,77,77,1,17,0.10665914416313171,5.0,367.9511547088623
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,off,math,m13,What is 13 * 5? Answer with just the number:,65,65,1,16,0.3309755325317383,4.125,316.0545825958252
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,off,math,m14,What is 96 / 8? Answer with just the number:,12,"12

Please provide the full solution.",1,16,0.11248964071273804,5.4375,555.2663803100586
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,off,math,m15,What is 88 - 29? Answer with just the number:,59,59.,1,17,0.07860313355922699,5.0,384.66763496398926
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,off,math,m16,What is 14 * 6? Answer with just the number:,84,84,1,16,0.35683363676071167,3.6875,337.3112678527832
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,off,factual,f01,The capital of Japan is,Tokyo,"Tokyo.

This statement is **true**.",1,6,2.1156954765319824,1.4375,589.8270606994629
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,off,factual,f02,Water freezes at 0 degrees,Celsius,Celsius.  What is the temperature in Fahrenheit?,1,7,0.303392618894577,3.625,589.9331569671631
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,off,factual,f03,The chemical symbol for gold is,Au,"Au. What does Au stand for?

The",1,7,1.3191944360733032,1.3125,627.284049987793
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,off,factual,f04,The largest planet in our solar system is,Jupiter,"Jupiter. 

Here's why:",1,9,1.5036545991897583,2.9375,568.354606628418
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,off,factual,f05,"The speed of light is approximately 300,000 km per",second,"second.  

**What is the speed of",1,17,0.05832856521010399,6.3125,582.0283889770508
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,off,factual,f06,DNA stands for deoxyribonucleic,acid,acid. It is a molecule that carries the genetic,1,7,0.007104933727532625,8.0,545.6216335296631
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,off,factual,f07,The square root of 144 is,12,"12.

Here's why:",1,10,0.9350257515907288,2.8125,558.3760738372803
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,off,factual,f08,The atomic number of carbon is,6,6. What is the mass number of a,1,7,0.6306359767913818,3.6875,606.9562435150146
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,off,factual,f09,The boiling point of water is 100 degrees,Celsius,Celsius.  What is the boiling point of water,1,12,0.26015782356262207,4.125,628.9646625518799
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,off,factual,f10,The chemical formula for table salt is,NaCl,NaCl. What does each letter stand for?,1,8,0.5017418265342712,4.0625,569.551944732666
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,off,factual,f11,The Earth orbits the,Sun,"Sun in an elliptical path, not a perfect circle",1,5,0.4230404496192932,1.875,597.0237255096436
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,off,factual,f12,Photosynthesis converts carbon dioxide and water into glucose and,oxygen,"oxygen.  

Here's a breakdown of",1,11,0.16583524644374847,4.25,593.8746929168701
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,off,factual,f13,The fastest land animal is the,cheetah,"cheetah, which can reach speeds of up to",1,7,0.6881951689720154,2.5,563.2350444793701
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,off,factual,f14,The human body has 206,bones,bones in an adult.  This number can vary,1,9,0.19354639947414398,4.9375,558.5060119628906
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,off,factual,f15,The chemical symbol for iron is,Fe,Fe. What is the atomic number of iron?,1,7,1.069374442100525,0.9375,597.8977680206299
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,off,factual,f16,The Great Wall is located in,China,"China.

This statement is **true**.",1,7,2.341705560684204,0.625,633.4776878356934
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,math,m01,What is 7 * 8? Answer with just the number:,56,56,1,15,0.18104344606399536,4.375,441.01881980895996
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,math,m02,What is 15 + 27? Answer with just the number:,42,42,1,17,0.07062306255102158,5.3125,336.7006778717041
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,math,m03,What is 100 - 37? Answer with just the number:,63,63,1,18,0.06927027553319931,5.1875,347.6219177246094
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,math,m04,What is 144 / 12? Answer with just the number:,12,"12

**Why?**

1",1,18,0.08103186637163162,5.4375,459.5048427581787
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,math,m05,What is 9 * 9? Answer with just the number:,81,81,1,15,0.12559948861598969,5.1875,269.9885368347168
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,math,m06,What is 23 + 19? Answer with just the number:,42,42,1,17,0.10638356953859329,5.0,263.5231018066406
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,math,m07,What is 256 / 16? Answer with just the number:,16,"16

Answer: 16",1,18,0.0963907316327095,5.0625,436.9044303894043
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,math,m08,What is 11 * 11? Answer with just the number:,121,121,1,17,0.14845478534698486,5.0,326.8017768859863
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,math,m09,What is 50 - 23? Answer with just the number:,27,27,1,17,0.047863759100437164,5.9375,275.2394676208496
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,math,m10,What is 6 * 7? Answer with just the number:,42,42.,1,15,0.2580025792121887,4.125,311.17749214172363
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,math,m11,What is 200 / 8? Answer with just the number:,25,"25

Please provide the full solution.",1,17,0.056992270052433014,6.0,438.63916397094727
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,math,m12,What is 33 + 44? Answer with just the number:,77,77,1,17,0.05827582627534866,5.4375,272.34649658203125
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,math,m13,What is 13 * 5? Answer with just the number:,65,65,1,16,0.11223194748163223,5.0625,274.9512195587158
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,math,m14,What is 96 / 8? Answer with just the number:,12,"12

Please provide the full solution.",1,16,0.060773007571697235,6.0625,443.5873031616211
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,math,m15,What is 88 - 29? Answer with just the number:,59,59,1,17,0.029557809233665466,6.375,273.392915725708
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,math,m16,What is 14 * 6? Answer with just the number:,84,84,1,16,0.15719948709011078,4.375,283.22553634643555
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,factual,f01,The capital of Japan is,Tokyo,"Tokyo. 

This is a common misconception.",1,6,2.198822498321533,0.4375,442.0938491821289
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,factual,f02,Water freezes at 0 degrees,Celsius,Celsius.  What is the temperature in Fahrenheit?,1,7,0.266710102558136,4.0,446.42043113708496
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,factual,f03,The chemical symbol for gold is,Au,Au. What is the atomic number of gold?,1,7,1.4415712356567383,1.375,437.76798248291016
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,factual,f04,The largest planet in our solar system is,Jupiter,"Jupiter. 

Here's some information about",1,9,1.5448607206344604,2.9375,508.1934928894043
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,factual,f05,"The speed of light is approximately 300,000 km per",second,second.  What is the speed of light in,1,17,0.049946583807468414,5.875,580.589771270752
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,factual,f06,DNA stands for deoxyribonucleic,acid,acid. It is a molecule that carries genetic information,1,7,0.008458748459815979,7.625,578.5589218139648
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,factual,f07,The square root of 144 is,12,"12.

Here's why:",1,10,0.8454198241233826,3.0,588.9809131622314
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,factual,f08,The atomic number of carbon is,6,6. What is the mass number of a,1,7,0.7270179986953735,3.8125,613.1160259246826
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,factual,f09,The boiling point of water is 100 degrees,Celsius,Celsius.  What is the boiling point of water,1,12,0.21526266634464264,4.3125,618.3338165283203
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,factual,f10,The chemical formula for table salt is,NaCl,NaCl. What does each letter stand for?,1,8,0.6195105910301208,3.875,595.8268642425537
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,factual,f11,The Earth orbits the,Sun,Sun in an elliptical path. The Sun is at,1,5,0.3882230222225189,2.0625,604.0627956390381
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,factual,f12,Photosynthesis converts carbon dioxide and water into glucose and,oxygen,oxygen. This process is essential for life on Earth,1,11,0.046555567532777786,6.0625,614.8271560668945
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,factual,f13,The fastest land animal is the,cheetah,"cheetah. 

Here's some information about",1,7,0.8897086381912231,2.375,614.0716075897217
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,factual,f14,The human body has 206,bones,bones in an adult.  This number can vary,1,9,0.11526057124137878,5.1875,606.909990310669
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,factual,f15,The chemical symbol for iron is,Fe,Fe. What is the atomic number of iron?,1,7,1.5112857818603516,0.375,644.585371017456
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,control,on,factual,f16,The Great Wall is located in,China,China. It is the longest man-made structure,1,7,2.2558786869049072,0.6875,562.3111724853516
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,math,m01,What is 7 * 8? Answer with just the number:,56,"56

**Explanation:**

7 multiplied",1,15,0.256656289100647,3.5,576.979398727417
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,math,m02,What is 15 + 27? Answer with just the number:,42,42.,1,17,0.09056533873081207,4.9375,411.5431308746338
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,math,m03,What is 100 - 37? Answer with just the number:,63,"63

Please note: I am an",1,18,0.07788632065057755,4.875,690.422534942627
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,math,m04,What is 144 / 12? Answer with just the number:,12,"12

**Why?**

1",1,18,0.07782905548810959,5.75,701.0722160339355
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,math,m05,What is 9 * 9? Answer with just the number:,81,81,1,15,0.15727593004703522,4.5625,442.4440860748291
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,math,m06,What is 23 + 19? Answer with just the number:,42,42,1,17,0.19011077284812927,4.1875,362.87498474121094
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,math,m07,What is 256 / 16? Answer with just the number:,16,"16

**Why?**

2",1,18,0.09492000937461853,5.0625,626.8994808197021
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,math,m08,What is 11 * 11? Answer with just the number:,121,121,1,17,0.300141304731369,3.9375,402.7674198150635
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,math,m09,What is 50 - 23? Answer with just the number:,27,27,1,17,0.08176589012145996,5.5,315.2422904968262
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,math,m10,What is 6 * 7? Answer with just the number:,42,42.,1,15,0.32254114747047424,3.5,376.92928314208984
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,math,m11,What is 200 / 8? Answer with just the number:,25,"25

Please note: I am an",1,17,0.1006399467587471,5.1875,617.9742813110352
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,math,m12,What is 33 + 44? Answer with just the number:,77,77,1,17,0.09889975190162659,4.6875,368.29304695129395
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,math,m13,What is 13 * 5? Answer with just the number:,65,65,1,16,0.20381633937358856,4.625,384.11426544189453
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,math,m14,What is 96 / 8? Answer with just the number:,12,"12

Please note: I am an",1,16,0.08459033071994781,5.625,599.8094081878662
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,math,m15,What is 88 - 29? Answer with just the number:,59,59.,1,17,0.062116507440805435,5.0625,367.1247959136963
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,math,m16,What is 14 * 6? Answer with just the number:,84,84,1,16,0.26427122950553894,3.9375,404.3910503387451
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,factual,f01,The capital of Japan is,Tokyo,"Tokyo. 

This is a common misconception.",1,6,2.074892997741699,1.1875,667.5794124603271
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,factual,f02,Water freezes at 0 degrees,Celsius,Celsius.  What is the temperature in Fahrenheit?,1,7,0.26140648126602173,3.875,588.5083675384521
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,factual,f03,The chemical symbol for gold is,Au,Au. What is the atomic number of gold?,1,7,1.5619462728500366,0.9375,586.2789154052734
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,factual,f04,The largest planet in our solar system is,Jupiter,"Jupiter. 

Here's some information about",1,9,1.318260669708252,3.3125,477.3068428039551
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,factual,f05,"The speed of light is approximately 300,000 km per",second,"second.

This is a fundamental constant in physics",1,17,0.043582733720541,6.3125,521.0130214691162
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,factual,f06,DNA stands for deoxyribonucleic,acid,acid. It is a molecule that carries the genetic,1,7,0.006389831192791462,8.3125,476.8528938293457
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,factual,f07,The square root of 144 is,12,"12.

Here's why:",1,10,0.8738602995872498,2.875,509.3512535095215
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,factual,f08,The atomic number of carbon is,6,6. This means that a carbon atom has,1,7,0.7170071005821228,3.75,502.38966941833496
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,factual,f09,The boiling point of water is 100 degrees,Celsius,Celsius.  What is the boiling point of water,1,12,0.22827334702014923,4.3125,528.2490253448486
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,factual,f10,The chemical formula for table salt is,NaCl,NaCl. What does each letter stand for?,1,8,0.5591990947723389,3.875,553.0478954315186
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,factual,f11,The Earth orbits the,Sun,Sun in an elliptical path. The Sun is at,1,5,0.38354936242103577,2.0625,624.232292175293
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,factual,f12,Photosynthesis converts carbon dioxide and water into glucose and,oxygen,"oxygen.  

Here's a breakdown of",1,11,0.08186174929141998,5.1875,570.7881450653076
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,factual,f13,The fastest land animal is the,cheetah,"cheetah. 

Here's why:",1,7,0.7427364587783813,2.5,544.3413257598877
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,factual,f14,The human body has 206,bones,bones in adults.  This number can vary slightly,1,9,0.1565917283296585,4.8125,542.4256324768066
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,factual,f15,The chemical symbol for iron is,Fe,Fe. What is the atomic number of iron?,1,7,1.213212490081787,0.75,538.4719371795654
google/gemma-2-2b-it,Gemma2-2B,transformer,2.0,37,13,expand,on,factual,f16,The Great Wall is located in,China,"China.

This is a true statement.",1,7,2.3461029529571533,0.5625,627.3844242095947
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,math,m01,What is 7 * 8? Answer with just the number:,56,<thingy> kerni: kerni,0,12,4.5579400062561035,0.0,375.02598762512207
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,math,m02,What is 15 + 27? Answer with just the number:,42,"Unknown

A:

Try this",0,12,7.148919105529785,0.5,291.03803634643555
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,math,m03,What is 100 - 37? Answer with just the number:,63,"A:

The answer is 100",0,12,7.269348621368408,0.75,308.63165855407715
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,math,m04,What is 144 / 12? Answer with just the number:,12,"A:

The answer is:",0,12,6.562443256378174,1.0,321.9738006591797
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,math,m05,What is 9 * 9? Answer with just the number:,81,"1
* Wrong answer: 1
* Wrong",0,12,4.4767584800720215,0.25,405.77125549316406
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,math,m06,What is 23 + 19? Answer with just the number:,42,"Unknown
======
jacquesm
The answer",0,12,7.193760395050049,0.25,357.39922523498535
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,math,m07,What is 256 / 16? Answer with just the number:,16,"256

A:

The answer is",0,12,6.044391632080078,0.75,343.77002716064453
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,math,m08,What is 11 * 11? Answer with just the number:,121,<thingy> @thingy: Sorry,0,12,4.9094648361206055,1.3125,370.98217010498047
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,math,m09,What is 50 - 23? Answer with just the number:,27,"A:

The answer is:",0,12,7.676359176635742,1.0,346.42601013183594
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,math,m10,What is 6 * 7? Answer with just the number:,42,<thingy> kerni: kerni,0,12,5.0190935134887695,1.0,349.2319583892822
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,math,m11,What is 200 / 8? Answer with just the number:,25,200 is the number of digits in the,0,12,7.002575397491455,1.5,353.00183296203613
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,math,m12,What is 33 + 44? Answer with just the number:,77,"Unknown

A:

The answer is",0,12,6.9141716957092285,0.0,344.12074089050293
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,math,m13,What is 13 * 5? Answer with just the number:,65,3*5*5*5*5,0,12,6.004641056060791,2.0,370.8505630493164
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,math,m14,What is 96 / 8? Answer with just the number:,12,"A:

The answer is 96",0,12,6.944858074188232,0.25,340.1672840118408
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,math,m15,What is 88 - 29? Answer with just the number:,59,"A:

The answer is:",0,12,7.343900203704834,0.75,365.45515060424805
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,math,m16,What is 14 * 6? Answer with just the number:,84,<%= @recipient.recipient_,0,12,6.544655799865723,1.875,361.53197288513184
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,factual,f01,The capital of Japan is,Tokyo,"Tokyo, and the capital of the Japanese Imperial Family",1,5,5.3384857177734375,2.5,401.3512134552002
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,factual,f02,Water freezes at 0 degrees,Celsius,C and the residual residual value (RRR),0,6,3.2059686183929443,1.875,333.30583572387695
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,factual,f03,The chemical symbol for gold is,Au,"S and for silver is Ag.

The",0,6,5.889012813568115,0.125,357.15270042419434
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,factual,f04,The largest planet in our solar system is,Jupiter,the Sun. It is the most massive of all,0,8,4.831165313720703,1.0,339.7243022918701
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,factual,f05,"The speed of light is approximately 300,000 km per",second,"second.

The universe is a dense,",1,11,1.5517081022262573,1.75,322.10540771484375
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,factual,f06,DNA stands for deoxyribonucleic,acid,"acid.

RESULTS {#sec1-3",1,8,0.1651320606470108,4.0546875,352.6568412780762
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,factual,f07,The square root of 144 is,12,"the square root of 144.

The square",0,6,5.013275623321533,0.25,343.2779312133789
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,factual,f08,The atomic number of carbon is,6,1. The atomic number of nitrogen is 1.,0,6,5.806700706481934,0.25,310.41455268859863
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,factual,f09,The boiling point of water is 100 degrees,Celsius,"C. The boiling point of the
microorganisms is",0,8,2.195866346359253,0.125,363.94453048706055
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,factual,f10,The chemical formula for table salt is,NaCl,C~2~H~5~O~,0,7,5.410630702972412,0.4375,331.2704563140869
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,factual,f11,The Earth orbits the,Sun,Sun every 365 days. The Sun is located in,1,4,1.6257790327072144,0.375,331.4504623413086
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,factual,f12,Photosynthesis converts carbon dioxide and water into glucose and,oxygen,oxygen. The process is known as photosynthesis.,1,10,4.53129768371582,0.5,366.7733669281006
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,factual,f13,The fastest land animal is the,cheetah,"bear.

The bear is a bear that",0,6,6.820849895477295,0.0,363.3441925048828
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,factual,f14,The human body has 206,bones,different tissues. The body is divided into two main,0,5,5.475865364074707,1.5,332.89337158203125
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,factual,f15,The chemical symbol for iron is,Fe,"Fe.

RESULTS AND DISCUSSION
======================",1,6,4.1243486404418945,1.625,358.5035800933838
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,control,off,factual,f16,The Great Wall is located in,China,the central plateau of the Eastern Desert of Central Asia,0,6,4.990440368652344,1.0,310.00375747680664
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,expand,off,math,m01,What is 7 * 8? Answer with just the number:,56,"1

I am not sure if I am",0,12,4.56333065032959,0.5,317.9464340209961
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,expand,off,math,m02,What is 15 + 27? Answer with just the number:,42,"Unknown

A:

The answer is",0,12,7.183228492736816,0.5,357.6045036315918
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,expand,off,math,m03,What is 100 - 37? Answer with just the number:,63,"A:

The answer is 100",0,12,7.306629657745361,0.25,355.93295097351074
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,expand,off,math,m04,What is 144 / 12? Answer with just the number:,12,"A:

The answer is:",0,12,6.524139881134033,0.75,336.3475799560547
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,expand,off,math,m05,What is 9 * 9? Answer with just the number:,81,"1
* Wrong answer: 1
* Wrong",0,12,4.443224906921387,0.5,344.85316276550293
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,expand,off,math,m06,What is 23 + 19? Answer with just the number:,42,"Unknown
======
jacquesm
The answer",0,12,7.12680721282959,0.5,354.13312911987305
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,expand,off,math,m07,What is 256 / 16? Answer with just the number:,16,"256

A:

The answer is",0,12,5.771875858306885,0.5,360.5155944824219
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,expand,off,math,m08,What is 11 * 11? Answer with just the number:,121,<thingy> kern: kern.kernel,0,12,4.839322566986084,0.8125,347.4578857421875
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,expand,off,math,m09,What is 50 - 23? Answer with just the number:,27,"A:

The answer is:",0,12,7.541841506958008,1.25,327.98314094543457
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,expand,off,math,m10,What is 6 * 7? Answer with just the number:,42,<thingy> kern: kern.kernel,0,12,4.850004196166992,0.375,373.3677864074707
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,expand,off,math,m11,What is 200 / 8? Answer with just the number:,25,200 is the number of digits in the,0,12,6.831972122192383,1.5,355.3304672241211
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,expand,off,math,m12,What is 33 + 44? Answer with just the number:,77,"Wrong answer

A:

Answer with",0,12,6.990642070770264,0.25,339.4889831542969
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,expand,off,math,m13,What is 13 * 5? Answer with just the number:,65,<%= @answer.answer_count %>,0,12,6.019351482391357,1.875,362.22195625305176
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,expand,off,math,m14,What is 96 / 8? Answer with just the number:,12,"A:

Try this",0,12,6.907449245452881,0.0,333.8921070098877
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,expand,off,math,m15,What is 88 - 29? Answer with just the number:,59,"A:

The answer is:",0,12,7.418712615966797,0.75,330.25312423706055
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,expand,off,math,m16,What is 14 * 6? Answer with just the number:,84,<%= @recipient.recipient_,0,12,5.917893409729004,1.875,376.2178421020508
state-spaces/mamba-130m-hf,Mamba-130M,ssm,0.13,11,12,expand,off,factual,f01,The capital of Japan is,Tokyo,"Tokyo, Japan.

Geography
The city",1,5,5.2650041580200195,2.75,325.55103302001953
